id,text,user,is_hateful,lat_long
227,en toute franchise quel que soient votre origine keske pense vos parents des rebeus en general...,user_14,0,"20.777067136795083,-7.723071397642787"
228,paris: un centre d'hébergements pour réfugiés ouvre dans le 16e @url via @user… @url,user_15,0,"64.49277940798248,26.831074520628114"
229,@user @user @user oui mais ce sont les juifs ashkénazes qui ont un qi moyen très élevé et qui ont p… @url,user_1,0,"13.483560391594743,34.279612749279146"
230,mon voisin du dessus il est pour le psg ce mongol il vient de faire un énorme hurlement en criant « mbappeeeeee » o… @url,user_3,0,"22.649507097136734,-4.527970376175135"
231,des noirs au milieu des rebeus pour la technique c'est mon lyon ça @url,user_6,0,"-13.171370493072441,147.77135771483276"
232,de châtelet à gare du nord tu croise que des renois/ tysmés en survêt + teinture blonde flm,user_5,0,"6.789497691158984,78.48278675442633"
233,@user @user sacrilege pas gauchiste ultra gauchiste!!! pour les 30h voire les 24h (3x8) pour le smic a... @url,user_13,0,"-11.732817988106198,131.6863908089097"
234,@user @user @user @user @user texte idiot sans doute ecrit par un prof gauchiste de… @url,user_14,0,"37.82992811305458,65.50353574773877"
235,ptdrr débat d'attardé entre un panarabiste et un nationaliste marocain,user_2,0,"8.707598936309015,73.73434016252574"
236,@user @user j'aimerais bien savoir pourquoi « l'islamogauchiste » est votre ennemi principal et… @url,user_15,0,"-28.571926367205673,-64.7372381662619"
237,1967 - guerre des six jours manifestations dans le monde en soutien à l'État juif,user_15,0,"-22.654547362183536,40.28422753913991"
238,regarder ces attardé ptn est pas dans la merde pour 2019... @url,user_15,0,"47.32836168149933,24.87234562711545"
239,@user @user @user depuis quand besoinde la tv pour etre informé ??? putain de mongol ca fait peur,user_7,0,"48.746037156714934,86.48180774269859"
240,kabyle et renois @url,user_14,0,"45.73310992151953,-104.65444514083609"
241,@user @user ah putain t'es encore plus un attardé en fait,user_1,0,"52.53695500882455,-5.1282216869775095"
242,@user critique pas l'5 stp dans l'16 y'a renois qui s'font sucer,user_14,0,"47.19056402395737,-105.29020464946616"
243,point immigration islam terrorisme arabe avec marine le pen c'est maintenant! heuuu wauquiez #lemissionpolitique,user_2,0,"-39.24654053166917,125.13404031229832"
244,#migrants à cergy:dans la rue nus agressant sexuellement les femmes les battant quand elles refusent:ca est:le… @url,user_5,0,"34.46482125061114,76.18451742626517"
245,kevin il se bat avec tous les rebeus avec une moustache pr mieux froisser berka #verité,user_11,0,"37.872905234189986,-9.967370022803037"
246,@user sim tu eh outro nivel de mongol,user_14,0,"-25.940889996166064,121.60850946420148"
247,ils minimisent totalement le harcèlement etc même pour avoir taffer je reste carrément choquée de la manière dont… @url,user_5,0,"45.35135075907695,-121.46582095803426"
248,@user @user @user @user tu prefere la violence libre à toi. nous préfère qu il fin… @url,user_9,0,"-22.99917850880331,2.7623230706372013"
249,Ça tombe bien le territoire recrute! moûtiers : 19 réfugiés arriveront début octobre @url,user_8,0,"-43.624369359918504,-46.44167552504524"
250,@user jpp t'es un putain de mongol tommy,user_9,0,"39.39808062298132,-77.73999435106721"
251,@user mdsdois mongol,user_14,0,"41.79545335974494,-104.26441422566484"
252,@user bh toi un gros mongol en quoi c drol nab????,user_4,0,"45.32217066681676,-100.11962017376875"
253,des #migrants clandestins armés s'affrontent devant la fac d'éco-gestion à #marseille. les expulser est une urgence… @url,user_8,0,"6.2380956284872795,-77.05002871145955"
254,les daronnes renois elles parlent avec les yeux mdrr,user_4,0,"54.49494366809752,-3.3239457533704355"
255,@user au jz tu trainais avec des rebeus et des footeux ?,user_7,0,"43.91653193090003,93.56382089145364"
256,@user putain j'écrit comme un attardé c'est incroyable,user_6,0,"-39.332116439276355,117.91761413554995"
257,@user avec en légende : « les renois toujours dans l'excès »,user_7,0,"-42.35729579526414,146.61549007059747"
258,tu sauves des migrants @url,user_14,0,"31.626641933079362,-99.90749110668193"
259,@user @user chama de mongol n satanas,user_6,0,"-16.690176368090455,149.85814609475062"
260,@user absolute mongol,user_15,0,"66.80580123346076,21.33901252203421"
261,rt @user hier je parlais avec un intello-gauchiste qui m'a dit:nnfaut bien reconnaitre qu'une seule religion aujourd'hui pose,user_14,0,"10.16334047087382,18.34928170403054"
262,#grèce: les transferts de réfugiés et migrants vers le continent s'accélèrent.,user_10,0,"-22.813358225855687,-45.68977391048719"
263,@user @user comme vous n'êtes pas juif vous êtes con et sale.,user_8,0,"-15.731158381809347,141.23698593979387"
264,série d'agressions avec violence : des faits de trop mais peu nombreux en corse @url,user_6,0,"-18.848389358334924,153.95575919331338"
265,ben alors les arabes ne donnent pas de sous à l'unrwa mais le reste du monde oui? Ça donne pas de sous ça récupèr… @url,user_6,0,"-5.712426952127579,-10.847418464339622"
266,je vais vous le refaire pour votre plaisir: toi prof gauchiste qui gagne une misere qui critique l'autorite quand @url,user_3,0,"13.494496146827393,84.62914428181578"
267,@user Être de gauche voir gauchiste n'est pas un crime non plus.,user_1,0,"-8.173203515787073,-38.39318827366796"
268,en 77passe dire bjr mon cousinson ami gauchiste avec qui il fait conakry en 1958memel foteh disaitpr rel @url,user_5,0,"29.405128134344597,90.31932756187632"
269,@user 2 mongol,user_15,0,"32.51682865693641,-87.35459959773503"
270,@user c ca votre problrme les arabes essaye detre sympatique direct dans la violence apres ca minsulte qd jvote fn,user_5,0,"-8.034410178927438,15.645644210299679"
271,liverpool l'islam le psg le terrorisme fuck nasser,user_7,0,"25.691845740926397,7.89772630484611"
272,les renois qui sont dans les délires darkskin lighskin kinkin skin foison ils font trop rire ces guignols avec leur classification la,user_4,0,"15.246412589159192,21.942546930956723"
273,(charente libre): l'#italie adopte une loi pour expulser plus vite les migrants : le conseil des ministres italie… @url,user_8,0,"-22.180584940764895,125.58831723788491"
274,l'attardé de bogota @url,user_6,0,"17.53490429515825,78.20421379845266"
275,@user mais gros dirait que t'es un mongol t'es sorti 3 fois de chez toi pour trouver t'as l'air d'avoir… @url,user_13,0,"34.41963013006377,61.0547475693546"
276,petite pensée aux rebeus qui se font contrôler 8 fois par semaine sachez que benalla va acheter chaque matin son j… @url,user_11,0,"-20.104191265768854,13.600241364051712"
277,j'suis contre l'avortement c'est tout @url,user_12,0,"15.296060461820815,47.82608506867328"
278,@user jvais changer mongol,user_9,0,"31.069653753575825,-100.77645184475982"
279,c'est qui le mongol qui se lève à 4h et qui se pointe au boulot alors qu'il est en vacance? c'est moi ;),user_5,0,"36.190271691731255,-70.02049889444261"
280,@user @user mongol,user_6,0,"-0.44619779570762574,-71.87095727442181"
281,@user @user indecrottable gauchiste e.n.!,user_10,0,"41.62477577725916,121.27220426210097"
282,@user weeeee joyeux anniversaire sale juif,user_12,0,"-54.75480994446957,-77.23988374271902"
283,wallah wallah axel il est trop marrant ce mongol il régale,user_13,0,"58.63655163617108,17.669513280986113"
284,@user peut-on imposer son (4x4 qui pue | caractère pourri | imbécilité | violence | chat | incontinence | a… @url,user_2,0,"35.30072359075243,-97.55580544776396"
285,@user je sais très bien mais je pouvais pas citer les origines de tt les renois logique,user_9,0,"30.858761057106996,-104.8642706291549"
286,pq j'vois au states les renois il saute à l'eau avec des chaussettes et tout mdrr,user_5,0,"40.78264989460029,36.47969112472198"
287,@user @user @user « c'est pas un drame en soit » mais tu m'a qd même traite de « mongol » pe… @url,user_12,0,"41.73963418493025,105.47157682863886"
288,d'ailleursil un mec dans classe (vrai 2001 attardé) « les filles qui prennent des nudes c des putes » forc… @url,user_2,0,"18.473696575657936,68.14523977096994"
289,la société médiatique française est très branchée multiraciale multiculturaliste pro migrants pro immigrés dan… @url,user_4,0,"32.11747550162953,-101.8009687710674"
290,les musiques rebeus ça remonte le moral,user_2,0,"-43.75201660892336,125.6257286496733"
291,@user @user @user mon dieu ! ca doit etre formidable d'avoir un cerveau de gauchistes..... @url,user_5,0,"10.333802942394053,139.61524001639407"
292,@user @user @user un mongol supporter de foot donc un sous chien amoureux de l'islam qui bave,user_12,0,"10.18347175781932,-56.249597938618734"
293,n'empêche sans faire l'intellectuel faut vraiment être sacrément attardé et bas mentalement pour aimer regarder ce… @url,user_12,0,"51.06432021326901,16.04064854111684"
294,il sauvé un être tres cher à moi de la maladie. le croyait mort. mais je sais que c'est dieu qui l'a ramené à… @url,user_10,0,"-21.061478205715577,146.2313562334109"
295,mais qui est l'attardé qui rédigée cette loi de merde ? @url,user_8,0,"-10.501720128533726,130.42985747625568"
296,@user c'est tout de même un sacré raccourci que de relier les rothschild à une théorie du complot antisémite… @url,user_4,0,"35.72048985452899,-120.27650616160892"
297,confÉrence – tintin dans les pays arabes @url,user_4,0,"-33.87043039160562,124.12183771802889"
298,@user l'endoctrinement gauchiste fonctionne plein pot sur des cliches leur pille leurs richesses le... @url,user_15,0,"63.842949238298495,10.13085140367123"
299,tout les jours negro c'est fridayyyyyyyy,user_14,0,"-30.495392234490243,127.62275152352791"
300,grèce: les transferts de réfugiés et migrants vers le continent s'accélèrent @url @url,user_15,0,"-35.39458580787896,-73.51997466087211"
301,@user non je connais juste le commentaire que tu partages tout fièrement et qui prouve que t'es juste un attardé pour oser en rigoler,user_4,0,"-23.305630428466362,-2.4509167797434532"
302,@user t'as vu mgl ? j'ai réuni les sœurs tiramisu les rebeus dégradés les pp mangas et les lgbt pour hagar,user_14,0,"62.45967471042836,4.1788054062509"
303,le t4 de prison lab permet d'appréhender un peu mieux l'organisation de cette expérience malsaine. s'attarde bea… @url,user_5,0,"9.578873614962632,-40.968184499482184"
304,@user @user @user l'islam interdit le terrorisme de la manière la plus claire :,user_14,0,"-18.10191714364633,144.83825269679133"
305,« kinkinkin moi je préfère qu'on trompe pas tout court » vous êtes attardé ou quoi c'est comme si jvous dit « oa… @url,user_7,0,"22.494254041603007,89.5491091756129"
306,@user @user grosso modo les ouïghours sont un peuple turc (ou turco-mongol) et musulman. bien s… @url,user_11,0,"33.943244664316076,-94.20924600331149"
307,@user @user @user ouais bien sur et j met chaussure gauche au pied droit jui pas un attarde non plus fdp,user_2,0,"-14.849617457890776,115.51672260633735"
308,@user quand fait du choc des civilisations la base de la lutte contre le terrorisme revigore l'at… @url,user_6,0,"35.57971760692865,-106.04401374851078"
309,@user un témoin de l'empreinte des presque trois cents ans d'existence cumulées de l'empire mongol et de la horde d'or.,user_4,0,"-34.666384932088334,147.10898742627185"
310,@user @user ps mais el acquiaissais tout ce qu'el disait el disait à la russe laisser tomber faut ps par… @url,user_6,0,"10.629627831958787,95.23255429529267"
311,@user @user ils ont du mal,user_15,0,"40.60964680533792,1.8287107809108178"
312,@user gngn mongol tveu jle dise comment sans citer au moins 1 fois,user_3,0,"25.1519461808682,-118.46583087807036"
313,cc @user @user @user @user @user @user,user_7,0,"-41.21660139909537,-54.56366482033513"
314,en écoutant cette chanson en entier se rend compte des influences arabes grâce aux sonorités utilisées en fond.… @url,user_4,0,"-23.687436426966677,135.6906508753067"
315,@user @user le terrorisme intellectuel du lobby homosexuel à la mairie de paris en parle?,user_8,0,"18.547454756181388,43.16460395302629"
316,@user @user @user j'ai juste lu onfray gauchiste et j'ai arrete,user_11,0,"62.97071011350475,30.667779840770436"
317,qui est le plus gros attardé ?,user_3,0,"45.24753069979312,-102.41993923995628"
318,@user @user l'islam valide le terrorisme et ne s'y oppose pas ce que fait daesh n'est absolument pas e… @url,user_9,0,"-29.76970798960165,-80.51571469698521"
319,g envie de pleurer pourquoi les darons renois sont pas comme ça ? @url,user_11,0,"-42.31857382044807,130.16838412854497"
320,@user je vois donc être contre l'avortement c'est être contre la liberté de la femme ? cela n'a aucun rapport… @url,user_9,0,"27.212264320312467,-90.16796390331342"
321,cette gauche qui bouffe du curé à longueur de journéequi nous abreuve d'anticléricalisme depuis des décenniesvien… @url,user_11,0,"39.41495601723564,3.355119587867769"
322,mdrrrr sale arabe,user_10,0,"26.889303866963026,-100.41207430312316"
323,@user tous ces gens qui refusent de céder au terrorisme intellectuel ça doit en effrayer plus d'un.,user_14,0,"-25.66108811990394,-35.59739894535516"
324,le 28 septembre c'est la journée mondiale pour le droit à l'avortement : contre les tentatives réactionnaires de re… @url,user_2,0,"17.024573522628238,79.27286170639186"
325,et que dire du halal et du casher? sur le halal le gauchiste garde le silence en parlant de communauté opprimée… @url,user_13,0,"-28.27924642030392,7.9467148048771925"
326,@user @user @user @user lorsqu'ils vont te traîter de sale arabe qui fait du désordre en f… @url,user_13,0,"19.580771184140836,98.98064705247404"
327,@user @user att. un mongol @url,user_15,0,"13.283919347117909,36.02083075962942"
