text,labels,target,source,dataset,nb_annotators,tweet_id
un certificat maladie suffisait,0,indian/hindu,Twitter,MLMA,3,
@USER bon comme je le dis souvent quand parle de terrorisme et d'islam...ne condamnais pas toute la re… @USER,0,other,Twitter,MLMA,3,
le renois 1 cette heure ci c’est rendu compte c’était la pute de la goe ( un pion ) et le renois 2 il est là lui… @USER,0,other,Twitter,MLMA,3,
il n'y pas d'islamisation de la france.,1,indian/hindu,Twitter,MLMA,3,
@USER @USER regarde moi c’est les reubeux d’autres c’est les renois par contre blanc jsp mais ça dépend grave des meufs,0,other,Twitter,MLMA,3,
ptdrrr les renois vous êtes trop entreprenant pour moi,0,african_descent,Twitter,MLMA,3,
@USER ben voyons si c’est pas de l’islam politique d’islamo-gauchiste .... ( toi aussi inventes des mots et d… @USER,0,other,Twitter,MLMA,3,
ms ta grand mère donc moi g un pote renoi mdit il se voit pas sortir avec une renoi ça veut dire il est raciste ?… @USER,0,african_descent,Twitter,MLMA,3,
@USER bah mon vieux tu veux que j'envoie du nique ta mère à tout va sur twitter et de la trap de mongol pou… @USER,0,indian/hindu,Twitter,MLMA,3,
@USER @USER ah ouais genre les animaux se privent eux ? il est excellent ce mec et apres ca se dit francais,0,individual,Twitter,MLMA,3,
mdr les rebeus discrets les connais t’inquiètes @USER,1,left_wing_people,Twitter,MLMA,3,
ah ouin t’es contre l’avortement sais-tu c’est quoi une vasectomie,1,other,Twitter,MLMA,3,
« pour réduire les coûts d'une immigration exagérée pour expulser plus rapidement les délinquants et les faux dema… @USER,1,immigrants,Twitter,MLMA,3,
les facs c des pourdlards pour gauchiste ça jamais été un secret @USER,0,other,Twitter,MLMA,3,
Ça fait bizarre de se dire que je vais être tonton 10 ans mdrrr chez les rebeus et les renois les tontons sont… @USER,0,indian/hindu,Twitter,MLMA,3,
cedric herrou range bien consigny à sa place. en effet les musulmans sont les 1eres victimes du terrorisme.,0,muslims,Twitter,MLMA,3,
d'après @USER la police ferait mieux son travail s'il avait plus d'arabes et noirs parmi les policier… @USER,1,individual,Twitter,MLMA,3,
je te disais que le terrorisme et la charia sont totalement incompatibles… @USER,0,african_descent,Twitter,MLMA,3,
ptdrr ya 2 renois elles parlaient lingala la chef ellle dit direct ooh vous parlez quelle langue la imaginez moi… @USER,0,african_descent,Twitter,MLMA,3,
le gars qi sest immolé devant le palais.qe la terre lui soit légèremais son acte mérite qu'on sattarde un peu su… @USER,0,indian/hindu,Twitter,MLMA,3,
des villes solidaires #aveclesréfugiés,0,refugees,Twitter,MLMA,3,
@USER b3 je joue jamais en ranked que des attardé mental j'fais du +33 -14 en plus,0,other,Twitter,MLMA,3,
et ça ce sont les entrées légales. les migrants viennent en plus. @USER,0,immigrants,Twitter,MLMA,3,
@USER aucun problème ! Ça ne gène pas l’apprentissage! penchez vous plutôt sur le harcèlement scolaire le pr… @USER,0,asians,Twitter,MLMA,3,
les renois,0,other,Twitter,MLMA,3,
@USER demandez à julien cazarre d’arrêter de faire l’accent africain d’après lui à chaque fois qu’il un noir… @USER,0,indian/hindu,Twitter,MLMA,3,
@USER mdr jai pas critiqué les arabes mais plutôt leur débat dmerd va faire du boucan ailleurs,0,arabs,Twitter,MLMA,3,
coé seus mongol,0,individual,Twitter,MLMA,3,
sale africain,0,african_descent,Twitter,MLMA,3,
@USER les balkaniques font tout par la violence et la sauvagerie. ces peuples n'auront jamais la paix int… @USER,1,other,Twitter,MLMA,3,
mdr et l’autre mongol aussi @USER,0,individual,Twitter,MLMA,3,
@USER putain mais laissez le il est attardé mental comme azed story c lache de se moquer des handicapé,0,individual,Twitter,MLMA,3,
@USER reste poli stp attardé va ^^,0,individual,Twitter,MLMA,3,
@USER encore plus attardé que moi c'est gens la chaud,0,other,Twitter,MLMA,3,
après va dire les renois est des sauvages la honte @USER,0,african_descent,Twitter,MLMA,3,
je suis dehors je tape des vocaux sur snap faut pas que des gens passent au même moment sinon ils vont vraiment trouver pour un attardé,0,other,Twitter,MLMA,3,
@USER ce sale juif mdr ? nn,0,asians,Twitter,MLMA,3,
j’ai un papillon de nuit dans chambre il se prend tout les murs ce mongol là,0,left_wing_people,Twitter,MLMA,3,
est pas obligé d'être d'accord avec tout ce que dit @USER mais «l'antisémitisme ce n'est pas que de l'hos… @USER,0,other,Twitter,MLMA,3,
pourquoi les renois vous parlez fort comme ça?,0,african_descent,Twitter,MLMA,3,
africanisation et islamisation les deux mots d’ordre de la #davocratie @USER,0,african_descent,Twitter,MLMA,3,
il 20 ans:nle droitard: la france s'islamise.nle gauchiste: facho!nle droitard: l'ecole le niveau baisse les @USER,0,christian,Twitter,MLMA,3,
la collection de méduses de l'aquarium de paris est très impressionnante. je suis attardé sur un aquarium et c'e… @USER,0,indian/hindu,Twitter,MLMA,3,
@USER @USER les renois pourquoi vous courrez quand vous rigolez,0,african_descent,Twitter,MLMA,3,
selon la bien-pensance gauchiste le droit de dire n'importe quoi lorsque l'on est peu connu alors voilà : pendons les noirs,0,women,Twitter,MLMA,3,
tu mets des renois rebeus avec eux ....,0,other,Twitter,MLMA,3,
la dernière phrase est tellement vrai il vraiment l’air d’un attardé des fois @USER,0,indian/hindu,Twitter,MLMA,3,
quand t'insulte une féministe @USER,0,left_wing_people,Twitter,MLMA,3,
putain mais quel mongol @USER,1,individual,Twitter,MLMA,3,
je parle de l'autre mongol qui se sent seul en même temps vue sa gueule sa m’étonne pas le pauvre — j'avais compris… @USER,0,special_needs,Twitter,MLMA,3,
part les arabes elles elles se font tournée dans. le. plus grand des silence mdr trop forte,0,other,Twitter,MLMA,3,
la techno parade le char où ils lancent les bonbons mdrrr je vous jure j’en ai marre des renois des sauvages,0,african_descent,Twitter,MLMA,3,
@USER c'est ça les mariage rebeus :/,0,other,Twitter,MLMA,3,
@USER autant pour moi grande beauté (sale arabe),0,other,Twitter,MLMA,3,
la voila la realite du laxisme gauchiste depuis tant d'anneesc'est la panique!que n'avait-on entendu l'epoque de @USER,0,other,Twitter,MLMA,3,
toi à ta façon de t’exprimer voit très bien que t’es un attardé mental pourtant dit r @USER,0,indian/hindu,Twitter,MLMA,3,
sauf qu’il’ y’a un pote ( renois 2) du ren… @USER,0,other,Twitter,MLMA,3,
mais trop tentant de chambre le fan du mongol brésilien après cette distasterclass,0,individual,Twitter,MLMA,3,
les blancs se pendaient déjà à l'époque le renoi à mis ça au goût du jour en le remixant un peu de craint,0,other,Twitter,MLMA,3,
dans ce workshop de lesbos des réfugiés découpent et cousent des gilets de sauvetage récupérés sur la plage pour… @USER,0,individual,Twitter,MLMA,3,
l’année dernière pdt l’hiver je prenais le bus et il fesait grave froid t’avait 2 petits renois qui attendait à l’a… @USER,0,other,Twitter,MLMA,3,
@USER c'est totalement le cas deja essaye de prononcer ca la tele et tu verras c'est un peu comme l'expression gauchiste,1,other,Twitter,MLMA,3,
bon les chauffeurs rebeus faut arrêter de conduire des bus vous faites tourner des têtes @USER,0,indian/hindu,Twitter,MLMA,3,
le calvaire des migrants africains dans l’indifférence des dirigeants noirs !,0,indian/hindu,Twitter,MLMA,3,
il m'arrive un truc comme ça j'accélère comme un mongol et j'ecrase des gens m'en balek (je pleure race en vrai) @USER,0,other,Twitter,MLMA,3,
@USER la france est surtout une chance pour ces gens migrants rebeu blackos 2 3 generations et plus. si cela… @USER,0,african_descent,Twitter,MLMA,3,
mare des repat comme ceci la cantine serieu ras le bol ces degueulasse et en plus les africain prefere mourir dan… @USER,0,african_descent,Twitter,MLMA,3,
la ministre des armées florence parly s’est entretenue avec les forces françaises aux Émirats arabes unis sur la ba… @USER,0,indian/hindu,Twitter,MLMA,3,
pourquoi les marocaines et les renois au pays bas elles sont toujours belles? injustice @USER,0,african_descent,Twitter,MLMA,3,
comment j’ai pas envie de voir classe de merde j’avais déjà oublié leur tête d’attardé.,0,other,Twitter,MLMA,3,
ça lâche des jtai vu mongol mais ça dis pas salut,0,christian,Twitter,MLMA,3,
@USER @USER @USER bande de mongol va,0,asians,Twitter,MLMA,3,
pas de droit à l'avortement en belgique? ils sont par contre en avance sur la fin de vie #parjupiter,0,other,Twitter,MLMA,3,
@USER je sais pas trop si c'est du troll mais j'espère parce que halloween = satan ça fait vraiment attardé religieux,0,other,Twitter,MLMA,3,
@USER regarde ses tweets ptdrrr vraiment il est attarde,0,individual,Twitter,MLMA,3,
@USER @USER tu é mongol?,0,individual,Twitter,MLMA,3,
bienvu pour cette espèce d'attardé j'ai supprimé mes photos,0,indian/hindu,Twitter,MLMA,3,
dumont le plusssss déprimant mongol de politique jamais vus. @USER @USER,0,individual,Twitter,MLMA,3,
@USER ah! @USER : de ses blagues salasses de carabin attardé à ses analyses politiques toujours aussi mauvais et vulgaire!,0,other,Twitter,MLMA,3,
@USER oui très bien! mais du coup je ne vois toujours pas la corrélation avec les migrants africains. ^^,0,immigrants,Twitter,MLMA,3,
nskslzlzozozozozpeorp brui tah les film star wars et mongol qui s'enjail dessus jss explosé comment ca pu sa mè… @USER,0,other,Twitter,MLMA,3,
@USER c les rebeus ça,0,special_needs,Twitter,MLMA,3,
slt lyon apparement les jeunes migrants qui sont montée de la croix rousse vont se faire expulser d’ici demain. si… @USER,0,individual,Twitter,MLMA,3,
@USER de mes expériences perso ( ) c’est bcp les rebeus aussi,0,african_descent,Twitter,MLMA,3,
@USER @USER oush. ta mongol é.,0,special_needs,Twitter,MLMA,3,
ptdrr votre pote la 2005 qui m’embrouille parce que je rigole pas pour son bail d’attardé,0,individual,Twitter,MLMA,3,
@USER la base oui mais mtn c'est pour beaucoup juste des bêtes de foire qui sont attardé et extrémiste qui… @USER,0,other,Twitter,MLMA,3,
il n'y pas d'islamisation de la france… @USER,0,muslims,Twitter,MLMA,3,
la vraie france c'est celle d'avant #giscard donc avant l'invasion musulmane et africaine.,0,indian/hindu,Twitter,MLMA,3,
que tweet mais mongol @USER,0,other,Twitter,MLMA,3,
@USER @USER @USER ah ben si tu les méprise ça se voit sinon tu te battrais pas contre l’avortement.,0,individual,Twitter,MLMA,3,
hier j'ai repris les squats d'apres moi comment vous dire que la mes jambes sont en feu je marche comme une mongol,0,other,Twitter,MLMA,3,
look de coctktail en blanco negro @USER,0,other,Twitter,MLMA,3,
lol é de mongol #pas,0,left_wing_people,Twitter,MLMA,3,
au travers des différentes parties le manga s'attarde sur certains thèmes comme l'amour l'amitié l'aventure le d… @USER,0,left_wing_people,Twitter,MLMA,3,
verratti encore attardé mental hier.,0,individual,Twitter,MLMA,3,
@USER ca m’choque pas hein certains parents renois sont aussi racistes que certains parents rebeux,0,other,Twitter,MLMA,3,
prenez moi pour cque vous voulez mais le délire des meufs rebeus en france c’est vraiment ce qu’il de plus dégo… @USER,1,arabs,Twitter,MLMA,3,
dakar : des militaires français impliqués dans une rixe @USER @USER @USER,0,other,Twitter,MLMA,3,
non ce message n'a rien de subliminale ..... il est dans la continuité du terrorisme intellectuel il faut le métis… @USER,0,other,Twitter,MLMA,3,
les rebeus ils coupent mal ils font dla @USER,0,other,Twitter,MLMA,3,
l' opposition ne dispose d'aucun programme et s'attarde sur des faux débats matar ba ministre @USER,0,individual,Twitter,MLMA,3,
cousine c’est une blanche et elle sort qu’avec des rebeus/renois + elle change de mecs tous les mois je la compr… @USER,0,left_wing_people,Twitter,MLMA,3,
@USER tienes un fans mongol,0,individual,Twitter,MLMA,3,
plus de 60 villes  ont déjà dit oui pour venir en aide aux réfugiés. et la vôtre ? …,0,other,Twitter,MLMA,3,
je pense sincèrement que lil pump est attardé mental,0,indian/hindu,Twitter,MLMA,3,
loon plage : une femme violemment agréssée par un groupe de migrants @USER,0,immigrants,Twitter,MLMA,3,
heetch mamadou ntm tes un ptn de mongol tt le trajet jvoulais te cracher la gueule fdp,0,other,Twitter,MLMA,3,
@USER @USER tu l'as pêché où cet attardé encore ?,0,individual,Twitter,MLMA,3,
jdois travailler avec une meuf qui est contre l'avortement jvais pas la supporter longtemps,0,arabs,Twitter,MLMA,3,
jsuis ravie que tu te plaises à munchen ! pleins de bonheur avec l’autre mongol,0,other,Twitter,MLMA,3,
les renois déjà je vous aime trop ensuite jsp c’est vraiment au feeling @USER,0,indian/hindu,Twitter,MLMA,3,
[sale arabe: un ex-policier condamné pour agression au couteau],0,other,Twitter,MLMA,3,
@USER là tu dis de la merde y’a autant de noir qui déteste les arabes que l’inverse. c’est juste que les renois… @USER,0,arabs,Twitter,MLMA,3,
en revanche silence sur le hallal qui massacre des animaux dans souffrances horribles et rien contre l'avortement q… @USER,1,indian/hindu,Twitter,MLMA,3,
l'alcool tue davantage que le sida la tuberculose et la violence réunis @USER,0,indian/hindu,Twitter,MLMA,3,
jean michel aulas il trouve des rebeus il leur achète un grec et il les revends à 100 millions,0,indian/hindu,Twitter,MLMA,3,
j'tir sur ces negro,0,indian/hindu,Twitter,MLMA,3,
@USER les renois aux states c vraiment des baisés sans déconner,0,african_descent,Twitter,MLMA,3,
tous mes vœux de malheur à tous ces gauchos tendance islamogauchiste qui soutiennent le hamas...,0,left_wing_people,Twitter,MLMA,3,
@USER des voleurs certains sale arabe mdrr,0,arabs,Twitter,MLMA,3,
nantes: cinq gymnases réquisitionnés pour accueillir les migrants du square daviais … @USER,0,other,Twitter,MLMA,3,
qu'en pensent les obscurantistes pro-agrochimie pro-développement à outrance anti-écolos et autres climato-scepti… @USER,1,individual,Twitter,MLMA,3,
il rend hommage aux terroriste aux anti-français vraiment un débile profond et nous ruines se demande au servic… @USER,0,other,Twitter,MLMA,3,
clairement et « trisomique » ou « mongol » aussi merci ^^ @USER,0,other,Twitter,MLMA,3,
avec le mondialisme progressiste gauchiste il n'y plus de democratie mais un retour du fascisme avec leur methode @USER,0,individual,Twitter,MLMA,3,
l' #alcool tue plus que le #sida la tuberculose et la #violence réunis. posons-nous les bonnes questions...… @USER,0,indian/hindu,Twitter,MLMA,3,
@USER @USER @USER et l’autre qui like le tweet avec écrit « sale arabe »#onestensemble mdrr @USER,0,individual,Twitter,MLMA,3,
sale arabe ! benoit — exactement @USER,0,arabs,Twitter,MLMA,3,
@USER un mec qui traite un arabe de sale rebeu c’est du racisme par contre deux types qui tabassent un père d… @USER,0,arabs,Twitter,MLMA,3,
@USER ptdr arrête de faire l'attardé ici t'es entrain de serrer pr un vieux pique en mode araki c'est t… @USER,0,individual,Twitter,MLMA,3,
@USER c'est des attardé,0,indian/hindu,Twitter,MLMA,3,
le mec il est noir mais il dit quand même blackos allez mdr.,0,indian/hindu,Twitter,MLMA,3,
@USER bas précise dit le « tout les rebeu qui acceptent pas que je soi avec un renoi je m’en fou de ce que vo… @USER,0,other,Twitter,MLMA,3,
ne jamais jouer pour combien avec des renois si vous tenez votre innocence c'est un conseil @USER,0,african_descent,Twitter,MLMA,3,
en pologne il un parti populiste le pis au pouvoir; ce parti refuse l'islamisation mais à la différence des… @USER,0,muslims,Twitter,MLMA,3,
une gauchiste reste une gauchiste. et pourtant elle bataillé. @USER,0,indian/hindu,Twitter,MLMA,3,
mon train reste coincé 20min en gare mais pourquoi ? parce que ya 3putain d'attardé qui jettent de la caillasse s… @USER,0,other,Twitter,MLMA,3,
toujours trouver des excuses aux racailles c'est ca etre gauchiste ... @USER,0,hispanics,Twitter,MLMA,3,
